ExpositionPeriodId;ExpositionId;PeriodStart;PeriodEnd;RemainingTIckets
805E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-28 12:30:00.0000000;2020-06-28 13:30:00.0000000;2
2E36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-28 14:30:00.0000000;2020-06-28 15:30:00.0000000;2
4C71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-28 15:30:00.0000000;2020-06-28 16:30:00.0000000;2
D1D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-29 10:30:00.0000000;2020-06-29 11:30:00.0000000;2
825E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-29 12:30:00.0000000;2020-06-29 13:30:00.0000000;2
3036659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-29 14:30:00.0000000;2020-06-29 15:30:00.0000000;2
4E71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-29 15:30:00.0000000;2020-06-29 16:30:00.0000000;2
D3D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-30 10:30:00.0000000;2020-06-30 11:30:00.0000000;2
845E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-30 12:30:00.0000000;2020-06-30 13:30:00.0000000;2
3236659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-30 14:30:00.0000000;2020-06-30 15:30:00.0000000;2
5071C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-06-30 15:30:00.0000000;2020-06-30 16:30:00.0000000;2
D5D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-01 10:30:00.0000000;2020-07-01 11:30:00.0000000;2
865E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-01 12:30:00.0000000;2020-07-01 13:30:00.0000000;1
3436659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-01 14:30:00.0000000;2020-07-01 15:30:00.0000000;2
5271C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-01 15:30:00.0000000;2020-07-01 16:30:00.0000000;2
D8D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-02 10:30:00.0000000;2020-07-02 11:30:00.0000000;2
885E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-02 12:30:00.0000000;2020-07-02 13:30:00.0000000;2
3636659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-02 14:30:00.0000000;2020-07-02 15:30:00.0000000;2
5571C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-02 15:30:00.0000000;2020-07-02 16:30:00.0000000;2
DBD32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-03 10:30:00.0000000;2020-07-03 11:30:00.0000000;2
8A5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-03 12:30:00.0000000;2020-07-03 13:30:00.0000000;2
3836659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-03 14:30:00.0000000;2020-07-03 15:30:00.0000000;2
5771C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-03 15:30:00.0000000;2020-07-03 16:30:00.0000000;2
DDD32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-04 10:30:00.0000000;2020-07-04 11:30:00.0000000;1
8C5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-04 12:30:00.0000000;2020-07-04 13:30:00.0000000;2
3A36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-04 14:30:00.0000000;2020-07-04 15:30:00.0000000;2
5971C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-04 15:30:00.0000000;2020-07-04 16:30:00.0000000;2
DFD32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-05 10:30:00.0000000;2020-07-05 11:30:00.0000000;2
8E5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-05 12:30:00.0000000;2020-07-05 13:30:00.0000000;2
3C36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-05 14:30:00.0000000;2020-07-05 15:30:00.0000000;2
5B71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-05 15:30:00.0000000;2020-07-05 16:30:00.0000000;2
E1D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-06 10:30:00.0000000;2020-07-06 11:30:00.0000000;2
905E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-06 12:30:00.0000000;2020-07-06 13:30:00.0000000;2
3E36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-06 14:30:00.0000000;2020-07-06 15:30:00.0000000;2
5D71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-06 15:30:00.0000000;2020-07-06 16:30:00.0000000;2
E3D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-07 10:30:00.0000000;2020-07-07 11:30:00.0000000;2
925E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-07 12:30:00.0000000;2020-07-07 13:30:00.0000000;2
4036659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-07 14:30:00.0000000;2020-07-07 15:30:00.0000000;2
5F71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-07 15:30:00.0000000;2020-07-07 16:30:00.0000000;2
E5D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-08 10:30:00.0000000;2020-07-08 11:30:00.0000000;2
945E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-08 12:30:00.0000000;2020-07-08 13:30:00.0000000;2
4236659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-08 14:30:00.0000000;2020-07-08 15:30:00.0000000;2
6171C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-08 15:30:00.0000000;2020-07-08 16:30:00.0000000;2
E7D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-09 10:30:00.0000000;2020-07-09 11:30:00.0000000;2
965E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-09 12:30:00.0000000;2020-07-09 13:30:00.0000000;2
4436659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-09 14:30:00.0000000;2020-07-09 15:30:00.0000000;2
6371C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-09 15:30:00.0000000;2020-07-09 16:30:00.0000000;2
E9D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-10 10:30:00.0000000;2020-07-10 11:30:00.0000000;2
985E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-10 12:30:00.0000000;2020-07-10 13:30:00.0000000;2
4636659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-10 14:30:00.0000000;2020-07-10 15:30:00.0000000;2
6571C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-10 15:30:00.0000000;2020-07-10 16:30:00.0000000;2
EBD32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-11 10:30:00.0000000;2020-07-11 11:30:00.0000000;2
9A5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-11 12:30:00.0000000;2020-07-11 13:30:00.0000000;2
4836659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-11 14:30:00.0000000;2020-07-11 15:30:00.0000000;2
6771C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-11 15:30:00.0000000;2020-07-11 16:30:00.0000000;2
EDD32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-12 10:30:00.0000000;2020-07-12 11:30:00.0000000;2
9C5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-12 12:30:00.0000000;2020-07-12 13:30:00.0000000;2
4A36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-12 14:30:00.0000000;2020-07-12 15:30:00.0000000;2
6971C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-12 15:30:00.0000000;2020-07-12 16:30:00.0000000;2
EFD32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-13 10:30:00.0000000;2020-07-13 11:30:00.0000000;2
9E5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-13 12:30:00.0000000;2020-07-13 13:30:00.0000000;2
4C36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-13 14:30:00.0000000;2020-07-13 15:30:00.0000000;2
6B71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-13 15:30:00.0000000;2020-07-13 16:30:00.0000000;2
F1D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-14 10:30:00.0000000;2020-07-14 11:30:00.0000000;2
A05E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-14 12:30:00.0000000;2020-07-14 13:30:00.0000000;2
4E36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-14 14:30:00.0000000;2020-07-14 15:30:00.0000000;2
6D71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-14 15:30:00.0000000;2020-07-14 16:30:00.0000000;2
F3D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-15 10:30:00.0000000;2020-07-15 11:30:00.0000000;2
A25E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-15 12:30:00.0000000;2020-07-15 13:30:00.0000000;2
5036659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-15 14:30:00.0000000;2020-07-15 15:30:00.0000000;2
6F71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-15 15:30:00.0000000;2020-07-15 16:30:00.0000000;2
F5D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-16 10:30:00.0000000;2020-07-16 11:30:00.0000000;2
A45E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-16 12:30:00.0000000;2020-07-16 13:30:00.0000000;2
5236659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-16 14:30:00.0000000;2020-07-16 15:30:00.0000000;2
7171C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-16 15:30:00.0000000;2020-07-16 16:30:00.0000000;2
F7D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-17 10:30:00.0000000;2020-07-17 11:30:00.0000000;2
A75E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-17 12:30:00.0000000;2020-07-17 13:30:00.0000000;2
5436659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-17 14:30:00.0000000;2020-07-17 15:30:00.0000000;2
7371C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-17 15:30:00.0000000;2020-07-17 16:30:00.0000000;2
F9D32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-18 10:30:00.0000000;2020-07-18 11:30:00.0000000;2
A95E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-18 12:30:00.0000000;2020-07-18 13:30:00.0000000;2
5636659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-18 14:30:00.0000000;2020-07-18 15:30:00.0000000;2
7571C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-18 15:30:00.0000000;2020-07-18 16:30:00.0000000;2
FBD32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-19 10:30:00.0000000;2020-07-19 11:30:00.0000000;2
AB5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-19 12:30:00.0000000;2020-07-19 13:30:00.0000000;2
5836659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-19 14:30:00.0000000;2020-07-19 15:30:00.0000000;2
7771C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-19 15:30:00.0000000;2020-07-19 16:30:00.0000000;2
FDD32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-20 10:30:00.0000000;2020-07-20 11:30:00.0000000;2
AD5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-20 12:30:00.0000000;2020-07-20 13:30:00.0000000;2
5A36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-20 14:30:00.0000000;2020-07-20 15:30:00.0000000;2
7971C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-20 15:30:00.0000000;2020-07-20 16:30:00.0000000;2
FFD32B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-21 10:30:00.0000000;2020-07-21 11:30:00.0000000;2
AF5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-21 12:30:00.0000000;2020-07-21 13:30:00.0000000;2
5C36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-21 14:30:00.0000000;2020-07-21 15:30:00.0000000;2
7B71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-21 15:30:00.0000000;2020-07-21 16:30:00.0000000;2
01D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-22 10:30:00.0000000;2020-07-22 11:30:00.0000000;2
B15E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-22 12:30:00.0000000;2020-07-22 13:30:00.0000000;2
5E36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-22 14:30:00.0000000;2020-07-22 15:30:00.0000000;2
7D71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-22 15:30:00.0000000;2020-07-22 16:30:00.0000000;2
03D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-23 10:30:00.0000000;2020-07-23 11:30:00.0000000;2
B35E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-23 12:30:00.0000000;2020-07-23 13:30:00.0000000;2
6036659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-23 14:30:00.0000000;2020-07-23 15:30:00.0000000;2
7F71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-23 15:30:00.0000000;2020-07-23 16:30:00.0000000;2
05D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-24 10:30:00.0000000;2020-07-24 11:30:00.0000000;2
B55E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-24 12:30:00.0000000;2020-07-24 13:30:00.0000000;2
6236659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-24 14:30:00.0000000;2020-07-24 15:30:00.0000000;2
8171C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-24 15:30:00.0000000;2020-07-24 16:30:00.0000000;2
07D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-25 10:30:00.0000000;2020-07-25 11:30:00.0000000;2
B75E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-25 12:30:00.0000000;2020-07-25 13:30:00.0000000;2
6436659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-25 14:30:00.0000000;2020-07-25 15:30:00.0000000;2
8371C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-25 15:30:00.0000000;2020-07-25 16:30:00.0000000;2
09D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-26 10:30:00.0000000;2020-07-26 11:30:00.0000000;2
B95E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-26 12:30:00.0000000;2020-07-26 13:30:00.0000000;2
6636659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-26 14:30:00.0000000;2020-07-26 15:30:00.0000000;2
8571C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-26 15:30:00.0000000;2020-07-26 16:30:00.0000000;2
0BD42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-27 10:30:00.0000000;2020-07-27 11:30:00.0000000;2
BB5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-27 12:30:00.0000000;2020-07-27 13:30:00.0000000;2
6836659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-27 14:30:00.0000000;2020-07-27 15:30:00.0000000;2
8771C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-27 15:30:00.0000000;2020-07-27 16:30:00.0000000;2
0DD42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-28 10:30:00.0000000;2020-07-28 11:30:00.0000000;2
BD5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-28 12:30:00.0000000;2020-07-28 13:30:00.0000000;2
6A36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-28 14:30:00.0000000;2020-07-28 15:30:00.0000000;2
8971C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-28 15:30:00.0000000;2020-07-28 16:30:00.0000000;2
0FD42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-29 10:30:00.0000000;2020-07-29 11:30:00.0000000;2
BF5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-29 12:30:00.0000000;2020-07-29 13:30:00.0000000;2
6C36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-29 14:30:00.0000000;2020-07-29 15:30:00.0000000;2
8B71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-29 15:30:00.0000000;2020-07-29 16:30:00.0000000;2
11D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-30 10:30:00.0000000;2020-07-30 11:30:00.0000000;2
C15E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-30 12:30:00.0000000;2020-07-30 13:30:00.0000000;2
6E36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-30 14:30:00.0000000;2020-07-30 15:30:00.0000000;2
8D71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-30 15:30:00.0000000;2020-07-30 16:30:00.0000000;2
13D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-31 10:30:00.0000000;2020-07-31 11:30:00.0000000;2
C35E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-31 12:30:00.0000000;2020-07-31 13:30:00.0000000;2
7036659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-31 14:30:00.0000000;2020-07-31 15:30:00.0000000;2
8F71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-07-31 15:30:00.0000000;2020-07-31 16:30:00.0000000;2
15D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-01 10:30:00.0000000;2020-08-01 11:30:00.0000000;2
C55E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-01 12:30:00.0000000;2020-08-01 13:30:00.0000000;2
7236659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-01 14:30:00.0000000;2020-08-01 15:30:00.0000000;2
9171C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-01 15:30:00.0000000;2020-08-01 16:30:00.0000000;2
17D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-02 10:30:00.0000000;2020-08-02 11:30:00.0000000;2
C75E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-02 12:30:00.0000000;2020-08-02 13:30:00.0000000;2
7436659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-02 14:30:00.0000000;2020-08-02 15:30:00.0000000;2
9371C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-02 15:30:00.0000000;2020-08-02 16:30:00.0000000;2
19D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-03 10:30:00.0000000;2020-08-03 11:30:00.0000000;2
C95E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-03 12:30:00.0000000;2020-08-03 13:30:00.0000000;2
7636659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-03 14:30:00.0000000;2020-08-03 15:30:00.0000000;2
9571C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-03 15:30:00.0000000;2020-08-03 16:30:00.0000000;2
1BD42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-04 10:30:00.0000000;2020-08-04 11:30:00.0000000;2
CB5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-04 12:30:00.0000000;2020-08-04 13:30:00.0000000;2
7836659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-04 14:30:00.0000000;2020-08-04 15:30:00.0000000;2
9771C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-04 15:30:00.0000000;2020-08-04 16:30:00.0000000;2
1DD42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-05 10:30:00.0000000;2020-08-05 11:30:00.0000000;2
CD5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-05 12:30:00.0000000;2020-08-05 13:30:00.0000000;2
7A36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-05 14:30:00.0000000;2020-08-05 15:30:00.0000000;2
9971C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-05 15:30:00.0000000;2020-08-05 16:30:00.0000000;2
1FD42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-06 10:30:00.0000000;2020-08-06 11:30:00.0000000;2
CF5E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-06 12:30:00.0000000;2020-08-06 13:30:00.0000000;2
7C36659D-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-06 14:30:00.0000000;2020-08-06 15:30:00.0000000;2
9B71C3A9-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-06 15:30:00.0000000;2020-08-06 16:30:00.0000000;2
21D42B84-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-07 10:30:00.0000000;2020-08-07 11:30:00.0000000;2
D15E2591-5146-E911-80C7-5820B1E20440;FA3E4450-9A05-E711-80CD-5820B1E20440;2020-08-07 12:30:00.0000000;2020-08-07 13:30:00.0000000;2
